mean_diff,MSE,CI_coverage,Distrib_compare
-1.20783723965554,0.09586611539222517,100,Mean_1_Cov_correlated
-0.8223468738566606,0.5272353852352669,100,Mean_1_Cov_correlated
-1.2088898450194825,0.052987590800625206,100,Mean_1_Cov_correlated
-1.154138425148064,0.23801580126854482,100,Mean_1_Cov_correlated
-0.9256457228105058,0.010793569503347112,100,Mean_1_Cov_correlated
-0.5017919655003508,0.6471715950677444,0,Mean_1_Cov_correlated
-1.1052729691481136,0.43367059055930934,100,Mean_1_Cov_correlated
-0.5130138757552887,0.09091957432934529,100,Mean_1_Cov_correlated
-1.10912137808856,0.07793461130263378,100,Mean_1_Cov_correlated
0.02511675410748576,0.055183140264435916,100,Mean_1_Cov_correlated
-0.9146421275468566,0.3203719884265607,100,Mean_1_Cov_correlated
-1.2174392032302561,0.07887418400249066,100,Mean_1_Cov_correlated
-0.94781442086845,0.006417410117741031,100,Mean_1_Cov_correlated
-1.2007517712816913,0.10892237601314866,100,Mean_1_Cov_correlated
-0.7640044774537509,0.17060583986697742,100,Mean_1_Cov_correlated
-1.2313112503416883,0.8695651592134388,100,Mean_1_Cov_correlated
-0.6548849463016331,0.18496546607158876,100,Mean_1_Cov_correlated
-1.1772290707197743,0.22984019153920937,100,Mean_1_Cov_correlated
-1.408513559867464,0.24396266620921386,100,Mean_1_Cov_correlated
-0.7111603730198701,0.28561121874481954,100,Mean_1_Cov_correlated
0.031068544418339245,0.4194206389549849,100,Mean_1_Cov_correlated
-0.9709424672176589,0.16922077759368423,100,Mean_1_Cov_correlated
-1.225043360476301,0.3233517464666587,100,Mean_1_Cov_correlated
-0.7234888489950473,0.047716585328909315,100,Mean_1_Cov_correlated
-0.21939583525914533,0.25819448425493147,100,Mean_1_Cov_correlated
-0.7564084167101008,0.3045071631945716,100,Mean_1_Cov_correlated
-0.5359952726006623,0.20170088041590734,100,Mean_1_Cov_correlated
-1.317064114264717,0.1086590652807449,100,Mean_1_Cov_correlated
-1.1675911767306755,0.095206821595539,100,Mean_1_Cov_correlated
-1.327397712260759,0.07402660535520116,100,Mean_1_Cov_correlated
-0.18728345929657428,0.4442493194796512,100,Mean_1_Cov_correlated
-1.362379368744776,0.19784068681337033,100,Mean_1_Cov_correlated
-1.0358550784720886,0.18792724352268092,100,Mean_1_Cov_correlated
-1.2260784109654665,0.004244334544428907,100,Mean_1_Cov_correlated
-1.119227519196319,0.023981871958135302,100,Mean_1_Cov_correlated
-0.7904540389517513,0.00630869021503783,100,Mean_1_Cov_correlated
-1.2122274941760625,0.20491469369835358,100,Mean_1_Cov_correlated
-0.7492358966013487,0.16587249127127782,100,Mean_1_Cov_correlated
-1.0484708456136702,0.08343221885525491,100,Mean_1_Cov_correlated
-1.2445054803738866,0.2622796110189979,100,Mean_1_Cov_correlated
-1.219205710422133,0.1613257806063198,100,Mean_1_Cov_correlated
-0.9796006953922073,0.20167533326793438,100,Mean_1_Cov_correlated
-0.49939775547547643,0.3838932102897008,100,Mean_1_Cov_correlated
-1.1652553227149103,0.03749938157917669,100,Mean_1_Cov_correlated
-1.0094786177403334,0.18621291819409372,100,Mean_1_Cov_correlated
-0.8046447048480826,0.24761355567501128,100,Mean_1_Cov_correlated
-1.2224352631068278,0.09686240002481829,100,Mean_1_Cov_correlated
-1.080369824032402,0.09500252554560434,100,Mean_1_Cov_correlated
-0.8725272588889416,0.061542243121052755,100,Mean_1_Cov_correlated
-0.40548503631076743,0.6543417327667798,100,Mean_1_Cov_correlated
-1.5696543337888327,0.06545953223242887,100,Mean_1_Cov_correlated
-0.7264973444207349,0.29679966299358923,100,Mean_1_Cov_correlated
-1.959368044330799,0.5557763715337929,100,Mean_1_Cov_correlated
-0.8271378615569828,0.7271944942479203,0,Mean_1_Cov_correlated
-0.5673328948534144,0.1200892313362143,100,Mean_1_Cov_correlated
-1.352883586581242,0.022468537120849445,100,Mean_1_Cov_correlated
-0.8274373489722174,0.03774389395823735,100,Mean_1_Cov_correlated
-1.6201295155829072,0.03988193148620399,100,Mean_1_Cov_correlated
-0.7125270479870794,0.8781252703513635,0,Mean_1_Cov_correlated
0.018638643477221477,0.47668777958775516,100,Mean_1_Cov_correlated
-0.923142638977674,0.04708144161672156,100,Mean_1_Cov_correlated
-1.8790611125819228,0.22224005096690921,100,Mean_1_Cov_correlated
-1.476564152641376,0.5828669413624439,100,Mean_1_Cov_correlated
-1.1674251820403492,0.224819067826219,100,Mean_1_Cov_correlated
-1.2622456016259478,0.00666609599362543,100,Mean_1_Cov_correlated
-0.740752955582719,0.240637380031898,100,Mean_1_Cov_correlated
-1.0490708491442595,0.07544267735691952,100,Mean_1_Cov_correlated
-0.9122754221397557,0.04758192329850251,100,Mean_1_Cov_correlated
-1.2694565391474644,0.0201990435809016,100,Mean_1_Cov_correlated
-1.029719522054392,0.08734720027392211,100,Mean_1_Cov_correlated
-0.8005447856995004,0.06226897813545069,100,Mean_1_Cov_correlated
-0.9415392257216216,0.06540715701305497,100,Mean_1_Cov_correlated
-0.8854143249247426,0.0089918283727968,100,Mean_1_Cov_correlated
-1.3949816646402176,0.4808888086593502,100,Mean_1_Cov_correlated
-2.1913403915482474,0.5297393338158038,0,Mean_1_Cov_correlated
-2.422824524970922,0.7625427447326032,100,Mean_1_Cov_correlated
-2.3845992731969066,0.4534568107113508,100,Mean_1_Cov_correlated
-0.8893176609959416,0.17219267903936314,100,Mean_1_Cov_correlated
-0.5575779001619301,0.3325143210762646,100,Mean_1_Cov_correlated
-0.329943979757192,0.6128643696229438,100,Mean_1_Cov_correlated
-0.740875851698376,0.03351718023445201,100,Mean_1_Cov_correlated
-1.5868821889804816,0.30154936832876617,100,Mean_1_Cov_correlated
-1.3643689799625471,0.10232799643579416,100,Mean_1_Cov_correlated
-1.5462679176019531,0.14623095532958072,100,Mean_1_Cov_correlated
-1.0873226718024807,0.3557961706259343,100,Mean_1_Cov_correlated
-1.3307790783964966,0.2516541206967429,100,Mean_1_Cov_correlated
-0.9012783252575551,0.21648022707708342,100,Mean_1_Cov_correlated
-1.079190270805777,0.2247280985329597,100,Mean_1_Cov_correlated
-0.124587401752918,0.6382324552801137,100,Mean_1_Cov_correlated
-1.1396692324468634,0.011042301854461466,100,Mean_1_Cov_correlated
-1.4992223547493908,0.008011214944023721,100,Mean_1_Cov_correlated
-1.1096770563831972,0.01914522605705857,100,Mean_1_Cov_correlated
-1.1027292631457026,0.17006242538962532,100,Mean_1_Cov_correlated
-1.3389932575638026,0.5736338194125062,0,Mean_1_Cov_correlated
-1.707800021103414,0.8094926483499267,0,Mean_1_Cov_correlated
-0.4982843005180188,0.6002739045923438,100,Mean_1_Cov_correlated
-1.5275490387071193,0.08628895893650666,100,Mean_1_Cov_correlated
-1.365551798897521,0.06723342174338463,100,Mean_1_Cov_correlated
-2.1335645671721335,0.3736938826013343,100,Mean_1_Cov_correlated
-0.4203417924243092,0.03306907347104222,100,Mean_1_Cov_correlated
-0.3991061378723662,0.24144550327084738,100,Mean_1_Cov_correlated
-1.8430480680387296,0.267702586682081,100,Mean_1_Cov_correlated
-0.9930203417679955,0.0976181127783279,100,Mean_1_Cov_correlated
0.08321432575996206,0.5039052087379456,100,Mean_1_Cov_correlated
-0.5470926560303524,0.09840803859398564,100,Mean_1_Cov_correlated
-1.015783133211529,0.017842972808802735,100,Mean_1_Cov_correlated
-0.39708505980646,0.3808698781942972,100,Mean_1_Cov_correlated
-1.62731031115869,0.496542689538146,100,Mean_1_Cov_correlated
-0.6865452841243074,0.08956705117077127,100,Mean_1_Cov_correlated
-0.9172568121775679,0.030574668768044377,100,Mean_1_Cov_correlated
-0.8477576994379566,0.07979348892400631,100,Mean_1_Cov_correlated
-0.8970294020405043,0.23293653256889932,100,Mean_1_Cov_correlated
-1.7108195828823631,0.3671496958575914,100,Mean_1_Cov_correlated
-1.1622478163337397,0.27277677636354125,100,Mean_1_Cov_correlated
-1.163270830311017,0.09647250182440588,100,Mean_1_Cov_correlated
-0.877995626497195,0.14906096244315198,100,Mean_1_Cov_correlated
-1.0039800327273332,0.0567787561227722,100,Mean_1_Cov_correlated
-1.0513249390257644,0.0949316939534258,100,Mean_1_Cov_correlated
-0.9606884533585045,0.04234597913176753,100,Mean_1_Cov_correlated
-1.1125615075768343,0.12239583198778604,100,Mean_1_Cov_correlated
-0.44008254525047447,0.3230327238141333,100,Mean_1_Cov_correlated
-0.39619742624455584,0.0818270774387538,100,Mean_1_Cov_correlated
-2.286589377841662,1.1380223457877658,100,Mean_1_Cov_correlated
-0.6330534146686403,0.018225476642878404,100,Mean_1_Cov_correlated
-0.5393153174520898,0.5017768381013678,100,Mean_1_Cov_correlated
-1.5493281683793803,0.233579162774592,100,Mean_1_Cov_correlated
-0.20203996298539217,0.07897074300168733,100,Mean_1_Cov_correlated
-0.47821610839598033,0.21748347436692608,100,Mean_1_Cov_correlated
-0.27562143553962876,0.9408966794127676,0,Mean_1_Cov_correlated
-1.3252624279418512,0.14024650281172166,100,Mean_1_Cov_correlated
-0.730224884217253,0.11213000975182681,100,Mean_1_Cov_correlated
-0.7696594214104169,0.10419810475103478,100,Mean_1_Cov_correlated
-1.151457355879549,0.08984535582124946,100,Mean_1_Cov_correlated
-0.9641882757636302,0.0396689704884985,100,Mean_1_Cov_correlated
-1.1589705849664298,0.23443218154805662,100,Mean_1_Cov_correlated
0.035363278475556835,0.08012623429408436,100,Mean_1_Cov_correlated
-1.2385331361775083,0.21005475776588658,100,Mean_1_Cov_correlated
-1.1905834798091104,0.09196424285695941,100,Mean_1_Cov_correlated
-0.8905485624335032,0.3099128428315774,100,Mean_1_Cov_correlated
-0.6667607660375212,0.04508522030770319,100,Mean_1_Cov_correlated
-1.9369824283945312,0.41118270755184955,100,Mean_1_Cov_correlated
-1.561348218056665,0.037624365848683575,100,Mean_1_Cov_correlated
-1.0739739545164129,0.09855312890676735,100,Mean_1_Cov_correlated
-1.2140701937917067,0.12743589230916044,100,Mean_1_Cov_correlated
-1.6061810011250341,0.10824442187739547,100,Mean_1_Cov_correlated
-1.3288031459869458,0.003520713018786986,100,Mean_1_Cov_correlated
-1.5455225428050594,0.18143254075301118,100,Mean_1_Cov_correlated
-0.5892012983311372,0.09718263134081317,100,Mean_1_Cov_correlated
-1.3849877481738166,0.2334169448976035,100,Mean_1_Cov_correlated
-1.0701209572729269,0.19353582317485227,100,Mean_1_Cov_correlated
-1.3394081696271618,0.06102243244864918,100,Mean_1_Cov_correlated
-1.1452243363923,0.13856968347367082,100,Mean_1_Cov_correlated
-1.7388251895737596,0.06684871860309721,100,Mean_1_Cov_correlated
-0.46311200978302264,0.7699384209841605,100,Mean_1_Cov_correlated
-1.9342326535120997,0.2584888186123728,100,Mean_1_Cov_correlated
-0.7298276841330953,0.2576521253053919,100,Mean_1_Cov_correlated
-1.1822471049623697,0.02916522882879731,100,Mean_1_Cov_correlated
-0.9729074222960007,0.002809059940846168,100,Mean_1_Cov_correlated
-1.392855419195105,0.2707779014156041,100,Mean_1_Cov_correlated
-0.5888239396707298,0.3354529859775363,100,Mean_1_Cov_correlated
-0.06229966014636443,0.15260068425306755,100,Mean_1_Cov_correlated
-1.1514230851454677,0.02375512482004222,100,Mean_1_Cov_correlated
-0.8620810901038128,0.2543801529259019,100,Mean_1_Cov_correlated
-0.8441460638321505,0.04928399125071112,100,Mean_1_Cov_correlated
-1.2889046228889862,0.09558390719087372,100,Mean_1_Cov_correlated
-1.7544106309578071,0.13287146472352285,100,Mean_1_Cov_correlated
-1.0404860997882466,0.06759750141938961,100,Mean_1_Cov_correlated
-0.509386276273647,0.22435874885369475,0,Mean_1_Cov_correlated
-0.3916248788216582,0.5999400201933851,0,Mean_1_Cov_correlated
-1.2082525305779157,0.026896703979168858,100,Mean_1_Cov_correlated
-1.0419116002438151,0.06433756248740129,100,Mean_1_Cov_correlated
-1.268191708228141,0.16623755273816743,100,Mean_1_Cov_correlated
-1.0907744964138089,0.22337003132127553,100,Mean_1_Cov_correlated
-1.3423401462631164,0.24488144357379896,100,Mean_1_Cov_correlated
-1.154395212526466,0.06930623085374016,100,Mean_1_Cov_correlated
-2.0471641423304607,0.15199965466428994,100,Mean_1_Cov_correlated
-0.11923045214808999,0.4150622830700401,100,Mean_1_Cov_correlated
-1.950494559250188,0.8811532602467369,0,Mean_1_Cov_correlated
-0.4128889909947441,0.0777443578131,100,Mean_1_Cov_correlated
-0.8748294549131507,0.2106527613398366,100,Mean_1_Cov_correlated
-0.8752812824337153,0.020403903734373903,100,Mean_1_Cov_correlated
-0.7921750670704056,0.002080178706898729,100,Mean_1_Cov_correlated
-1.4475178730293239,0.13160978207911733,100,Mean_1_Cov_correlated
-2.266990621179662,0.5380992760116425,0,Mean_1_Cov_correlated
-0.4320517600511082,0.14802799570008468,100,Mean_1_Cov_correlated
-1.3656699871150673,0.06797471983520988,100,Mean_1_Cov_correlated
-2.5020752825503036,0.28542609614424297,100,Mean_1_Cov_correlated
-1.8915073200404513,0.18128148027126034,100,Mean_1_Cov_correlated
-1.2083741369540633,0.15601386928944272,100,Mean_1_Cov_correlated
-0.6117838073636707,0.21065784808760266,100,Mean_1_Cov_correlated
-1.1105739543830315,0.28282385873765964,100,Mean_1_Cov_correlated
-1.2844826207704672,0.300682386533928,100,Mean_1_Cov_correlated
-0.9930874303888619,0.17055498475975991,100,Mean_1_Cov_correlated
-0.8858010536570905,0.1752032662157098,100,Mean_1_Cov_correlated
-0.9928253425716758,0.43007538749157076,0,Mean_1_Cov_correlated
-1.279720947982874,0.6401661261594375,0,Mean_1_Cov_correlated
-1.382644167120733,0.10894083806614048,100,Mean_1_Cov_correlated
-0.6472671222191236,0.05002662264284149,100,Mean_1_Cov_correlated
-1.822655516591038,0.32521330076422095,100,Mean_1_Cov_correlated
-0.5495440296473143,0.29750380472319693,100,Mean_1_Cov_correlated
-0.20054310116101873,0.3818091368894837,100,Mean_1_Cov_correlated
-1.933775211572557,0.38503764769164206,0,Mean_1_Cov_correlated
-2.350281514927137,0.08850110850561921,100,Mean_1_Cov_correlated
-0.6797149495451684,0.1761955050352404,100,Mean_1_Cov_correlated
-1.530562006650256,0.07229936410070475,100,Mean_1_Cov_correlated
-1.3911695704505922,0.015518231080257102,100,Mean_1_Cov_correlated
-1.1669696761579693,0.076732974104249,100,Mean_1_Cov_correlated
-0.771279774691202,0.31447829580920994,100,Mean_1_Cov_correlated
-0.3887563782504489,0.23455335116657763,100,Mean_1_Cov_correlated
-1.7967700153072854,0.3096011449150373,100,Mean_1_Cov_correlated
-0.7885433050668631,0.05079614421503652,100,Mean_1_Cov_correlated
-1.0314085368326575,0.030345931218513807,100,Mean_1_Cov_correlated
-0.29111382557967735,0.07280703690114278,100,Mean_1_Cov_correlated
-1.4821405009480098,0.3056119223632721,100,Mean_1_Cov_correlated
-2.234229884431422,0.060130121906625485,100,Mean_1_Cov_correlated
-0.7945023769047496,0.05585293402823841,100,Mean_1_Cov_correlated
-1.8196505412774788,0.44565284915908,100,Mean_1_Cov_correlated
-0.7171606370002838,0.4015036504474917,100,Mean_1_Cov_correlated
-1.4337572568090278,0.005775037403343286,100,Mean_1_Cov_correlated
-0.43381177318183733,0.012613382664872018,100,Mean_1_Cov_correlated
-0.5177132379618331,0.009562927921994464,100,Mean_1_Cov_correlated
-1.0311349625264237,0.02403954861346092,100,Mean_1_Cov_correlated
-1.6012674351500846,0.07079014172912033,100,Mean_1_Cov_correlated
-1.452254826905523,0.04239582621114791,100,Mean_1_Cov_correlated
-0.7286424454902596,0.33710935247970103,100,Mean_1_Cov_correlated
-0.6354014078505805,0.006699538543893706,100,Mean_1_Cov_correlated
-0.8676296830429849,0.048034645200679425,100,Mean_1_Cov_correlated
-0.9919513354030415,0.19026881944610263,100,Mean_1_Cov_correlated
-1.5113822756516322,0.06328860701352919,100,Mean_1_Cov_correlated
-0.980744623433201,0.18712146627090503,100,Mean_1_Cov_correlated
-1.3040650079835978,0.07849516197229145,100,Mean_1_Cov_correlated
-1.2753420048693713,0.3374232479711853,100,Mean_1_Cov_correlated
-0.7122181903187464,0.1763690929144671,100,Mean_1_Cov_correlated
-1.0906834058266623,0.2847053247709325,100,Mean_1_Cov_correlated
-1.5517839012098043,0.15556450139774164,100,Mean_1_Cov_correlated
-1.0362271479647867,0.03675085526829477,100,Mean_1_Cov_correlated
-0.8382488555659328,0.16568678671517342,100,Mean_1_Cov_correlated
-0.3630504565643946,0.02487583748461768,100,Mean_1_Cov_correlated
-0.2554094669640308,0.17978712153593673,100,Mean_1_Cov_correlated
-0.5145960903237562,0.21627254504585736,100,Mean_1_Cov_correlated
-1.2983487235846554,0.26467730532812433,100,Mean_1_Cov_correlated
-1.3847793529776935,0.2821233680880985,100,Mean_1_Cov_correlated
-0.8066487913995846,0.12296505588069566,100,Mean_1_Cov_correlated
-0.8803285487343991,0.14847758088607188,100,Mean_1_Cov_correlated
-0.3641559204043348,0.09395959585826182,100,Mean_1_Cov_correlated
-1.4930279786363025,0.12712394196635474,100,Mean_1_Cov_correlated
-1.874516617333431,0.4578499870981788,0,Mean_1_Cov_correlated
-1.1873852430779233,0.18487314374643082,100,Mean_1_Cov_correlated
-0.6474200768346509,0.12737221029497023,100,Mean_1_Cov_correlated
-0.8977507292909029,0.28988960515560974,0,Mean_1_Cov_correlated
-0.3718557816350668,0.04224409506832574,100,Mean_1_Cov_correlated
-0.7405476565302148,0.12902101860654724,100,Mean_1_Cov_correlated
-1.5149170617022831,0.006770763476041845,100,Mean_1_Cov_correlated
-0.9168689161098181,0.22072515194577236,100,Mean_1_Cov_correlated
-1.344024491908628,0.3905706180759729,100,Mean_1_Cov_correlated
-1.2152853097346057,0.08957674298064063,100,Mean_1_Cov_correlated
-0.24577617361779783,0.2564983362303735,0,Mean_1_Cov_correlated
-0.27654894821805076,0.09766494364056909,100,Mean_1_Cov_correlated
-0.6523271465689031,0.15998041583811554,100,Mean_1_Cov_correlated
-0.08454834833447172,0.08141982231091106,100,Mean_1_Cov_correlated
-0.6595248682040834,0.24268025292111461,100,Mean_1_Cov_correlated
-0.7679381985774142,0.12266572596595421,100,Mean_1_Cov_correlated
-0.9550722365961953,0.012971654384543174,100,Mean_1_Cov_correlated
-1.2708968151625482,0.20471111391950939,100,Mean_1_Cov_correlated
-0.9871863023418713,0.09073375382420744,100,Mean_1_Cov_correlated
-1.2495773784562267,0.06431725030057642,100,Mean_1_Cov_correlated
-0.3475334739138461,0.45422129721529547,100,Mean_1_Cov_correlated
-0.2649542762849344,0.22010272614898,100,Mean_1_Cov_correlated
-1.5943338708036239,0.1530054602175039,100,Mean_1_Cov_correlated
-1.309333465396995,0.4267448152125908,0,Mean_1_Cov_correlated
-1.225661983916928,0.007993606355805708,100,Mean_1_Cov_correlated
-0.995678973533308,0.2310781249111696,100,Mean_1_Cov_correlated
-1.3748124452081183,0.08915967314456613,100,Mean_1_Cov_correlated
-0.7506385803937801,0.444183642855695,100,Mean_1_Cov_correlated
-1.2925201590238684,0.007373081422646279,100,Mean_1_Cov_correlated
-1.4405757436561073,0.4659218273074613,100,Mean_1_Cov_correlated
-0.3672062071137303,0.10943613838691152,100,Mean_1_Cov_correlated
-0.9885312667286439,0.051694185306004205,100,Mean_1_Cov_correlated
-1.7736872740021212,0.1209571464429534,100,Mean_1_Cov_correlated
-1.5172423246833717,0.19008457342956492,100,Mean_1_Cov_correlated
-1.6081829519204782,0.04735931250511443,100,Mean_1_Cov_correlated
-0.510127514055243,0.5511355914283589,100,Mean_1_Cov_correlated
-1.182855149390832,0.41479409587990235,100,Mean_1_Cov_correlated
-2.7230556105122785,1.407029897066498,100,Mean_1_Cov_correlated
-0.4369257816942369,0.4403868280619207,100,Mean_1_Cov_correlated
-0.5753984713255118,0.025140653814407117,100,Mean_1_Cov_correlated
-0.7595405697658977,0.06396546755592611,100,Mean_1_Cov_correlated
0.05459707135831434,0.6565775081572138,0,Mean_1_Cov_correlated
-1.4815550808406983,0.2411012580145364,100,Mean_1_Cov_correlated
-1.469867976561625,0.12064099758164472,100,Mean_1_Cov_correlated
-0.7544741973450798,0.27350013474765633,100,Mean_1_Cov_correlated
-0.941931410406271,0.021154147356366254,100,Mean_1_Cov_correlated
-1.3102963880214775,0.0664980806462948,100,Mean_1_Cov_correlated
-1.2398576477816834,0.5020132760353898,0,Mean_1_Cov_correlated
-1.1376286542029628,0.09930114399664468,100,Mean_1_Cov_correlated
-1.4267260046203711,0.29986218075292514,100,Mean_1_Cov_correlated
-1.693183221973507,0.08156700565099644,100,Mean_1_Cov_correlated
-1.3576126014096968,0.30477147259661486,100,Mean_1_Cov_correlated
-0.8498998021960706,0.1223408148006776,100,Mean_1_Cov_correlated
-1.4506904623133905,0.11388798115209016,100,Mean_1_Cov_correlated
-0.7156670031624475,0.10062681999501237,100,Mean_1_Cov_correlated
-0.9225384020997172,0.014100178533806091,100,Mean_1_Cov_correlated
-0.5927993142720683,0.2710940213531158,100,Mean_1_Cov_correlated
-1.226075868970957,0.04587965184632935,100,Mean_1_Cov_correlated
-2.2843586472317785,0.9740357394365347,100,Mean_1_Cov_correlated
-1.9487021398945803,0.3393775609559843,100,Mean_1_Cov_correlated
-0.6838904400904302,0.018784523039502548,100,Mean_1_Cov_correlated
-1.1170350526922017,0.5810221464509107,0,Mean_1_Cov_correlated
-1.501173898411218,0.04364139715625643,100,Mean_1_Cov_correlated
-1.3611645693853316,0.008075174757347151,100,Mean_1_Cov_correlated
-1.4498840080628255,0.03553011226130664,100,Mean_1_Cov_correlated
-1.2143494079084252,0.07985161614892308,100,Mean_1_Cov_correlated
-0.005371945412484906,0.6679663104611291,100,Mean_1_Cov_correlated
-1.2538222348238213,0.061663836970901595,100,Mean_1_Cov_correlated
-1.1697176768159838,0.10110886288931288,100,Mean_1_Cov_correlated
-1.1290437787007361,0.011016184493534472,100,Mean_1_Cov_correlated
-0.2600439207813387,0.06509981572898077,100,Mean_1_Cov_correlated
-0.5417938762364266,0.04643834505012135,100,Mean_1_Cov_correlated
-1.583388372276081,0.07777472521247274,100,Mean_1_Cov_correlated
-1.7058487334832617,0.0467383894582843,100,Mean_1_Cov_correlated
-0.832363312676975,0.27153890990722557,100,Mean_1_Cov_correlated
-1.0147763276034767,0.033192467635865405,100,Mean_1_Cov_correlated
-0.04990148893143422,0.44611948947498914,0,Mean_1_Cov_correlated
-0.007725406562360361,0.23233066229060126,100,Mean_1_Cov_correlated
-1.159836377902834,0.2920937122083421,0,Mean_1_Cov_correlated
-1.5406705918228842,0.25644868594206266,100,Mean_1_Cov_correlated
0.10017019679531956,0.20164261529930785,100,Mean_1_Cov_correlated
-0.6986514870508753,0.13231637687797437,100,Mean_1_Cov_correlated
-1.0897656571367667,0.22838548942565634,100,Mean_1_Cov_correlated
-1.5753302562365654,0.041868198854505136,100,Mean_1_Cov_correlated
-1.4854834723949806,0.02513511553224744,100,Mean_1_Cov_correlated
-1.5384258390673895,0.008050679582449285,100,Mean_1_Cov_correlated
-1.8918674000983444,0.41682934533459265,100,Mean_1_Cov_correlated
-0.20913564028440643,0.04749941440792236,100,Mean_1_Cov_correlated
-0.929127488701075,0.19665848135382347,100,Mean_1_Cov_correlated
0.26140696665568713,0.9067588670029396,0,Mean_1_Cov_correlated
-0.9198088495916644,0.12798366449933363,100,Mean_1_Cov_correlated
-1.0245152711732386,0.20335506412910484,100,Mean_1_Cov_correlated
-1.5855967412213612,0.07209126891997963,100,Mean_1_Cov_correlated
-1.3718359841865506,0.22879488328155886,100,Mean_1_Cov_correlated
-0.679342495873048,0.14326223490868595,100,Mean_1_Cov_correlated
-1.0547350482705535,0.05310076467215662,100,Mean_1_Cov_correlated
-0.8599671719965047,0.05338223028944155,100,Mean_1_Cov_correlated
-0.06731122450686527,0.5383412146248091,100,Mean_1_Cov_correlated
-1.2636000564654049,0.05136633571210201,100,Mean_1_Cov_correlated
-1.5715664461204248,0.28715688760587027,100,Mean_1_Cov_correlated
-0.2913445528968613,0.05973392762730915,100,Mean_1_Cov_correlated
-2.030470663204726,0.23939703925901243,100,Mean_1_Cov_correlated
-0.8200849440668896,0.1433665163399257,100,Mean_1_Cov_correlated
-1.1622413218878316,0.11901675462679398,100,Mean_1_Cov_correlated
-0.7035210113853726,0.3907557572661569,100,Mean_1_Cov_correlated
-1.4543295241917344,0.37033050032459663,100,Mean_1_Cov_correlated
-1.502500544841307,0.023506525589755415,100,Mean_1_Cov_correlated
-0.3458671814974659,0.062154740150443255,100,Mean_1_Cov_correlated
-0.6954850911502728,0.02199185351516745,100,Mean_1_Cov_correlated
-0.4963544401347922,0.4266823914579975,100,Mean_1_Cov_correlated
-0.8167713323136739,0.36910281783748794,100,Mean_1_Cov_correlated
-1.1336496007570542,0.14632462424902834,100,Mean_1_Cov_correlated
-1.6206997718538088,0.12892783891747822,100,Mean_1_Cov_correlated
-0.7946338502403381,0.13617526203690863,100,Mean_1_Cov_correlated
-1.4162336378720464,0.07413638621586784,100,Mean_1_Cov_correlated
-1.4230192815719125,0.11222618112496073,100,Mean_1_Cov_correlated
-1.5926606485068229,0.12614953919883287,100,Mean_1_Cov_correlated
-1.2056154158199002,0.2617153363521606,0,Mean_1_Cov_correlated
-0.9298454142656682,0.032779743258307674,100,Mean_1_Cov_correlated
-0.4869154789556291,0.08452684719521916,100,Mean_1_Cov_correlated
-0.24938038343246813,0.18361720173411744,100,Mean_1_Cov_correlated
-0.3518960157526739,0.008733530467356986,100,Mean_1_Cov_correlated
-1.1659268714908253,0.13250592904424882,100,Mean_1_Cov_correlated
0.3972359388651727,0.7522040467926678,0,Mean_1_Cov_correlated
-0.6874556155735322,0.039297047055253956,100,Mean_1_Cov_correlated
-0.7625685238864426,0.3231688228245361,0,Mean_1_Cov_correlated
-0.8628753641778751,0.3815007488070401,100,Mean_1_Cov_correlated
-1.47729133224258,0.009898505965498454,100,Mean_1_Cov_correlated
-0.8256150114484677,0.22362747949442824,100,Mean_1_Cov_correlated
-1.06435167708737,0.07683303872115362,100,Mean_1_Cov_correlated
-1.3365387375920723,0.3303686221646426,100,Mean_1_Cov_correlated
-1.2226154794921282,0.14898245323382478,100,Mean_1_Cov_correlated
-0.706468616347034,0.15891664868779706,100,Mean_1_Cov_correlated
-1.306427303205545,0.05027873839766825,100,Mean_1_Cov_correlated
-0.2723605317583574,0.14390152055842031,100,Mean_1_Cov_correlated
-1.81926135269612,0.4022050964840224,100,Mean_1_Cov_correlated
-1.388148079115243,0.2490505031701659,100,Mean_1_Cov_correlated
-1.0705568415358937,0.1256082174476281,100,Mean_1_Cov_correlated
-1.5227293111306568,0.34748950093472264,100,Mean_1_Cov_correlated
-0.793557971992809,0.06186063806945946,100,Mean_1_Cov_correlated
-1.3050279432278933,0.06811757528745797,100,Mean_1_Cov_correlated
-0.7589066850429285,0.15508440045424676,100,Mean_1_Cov_correlated
-0.4171980490250868,0.10124291079400351,100,Mean_1_Cov_correlated
-0.9140261712316763,0.06398202314196666,100,Mean_1_Cov_correlated
-1.006974443971343,0.15400387870369572,100,Mean_1_Cov_correlated
-0.9440605069874994,0.24634121828920544,100,Mean_1_Cov_correlated
-0.9884555965712135,0.2813717299102521,100,Mean_1_Cov_correlated
-1.4933454362273617,0.07536099492599219,100,Mean_1_Cov_correlated
-1.4565091806048271,0.019578065695795763,100,Mean_1_Cov_correlated
-1.2212395533897102,0.540700176375987,100,Mean_1_Cov_correlated
-0.9958724553694376,0.1785788203673913,100,Mean_1_Cov_correlated
0.3172000523281703,0.03587076960146573,100,Mean_1_Cov_correlated
-0.7830982233270305,0.18944415970301787,100,Mean_1_Cov_correlated
-0.18272787351744998,0.294251441360029,100,Mean_1_Cov_correlated
-0.3643760728090947,0.3492357748519699,100,Mean_1_Cov_correlated
-0.9866359364959559,0.01449384420434483,100,Mean_1_Cov_correlated
